DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTIUNKWN,PARTIPRE20,PARTI192029,PARTI193039,PARTI194049,PARTI195059,PARTI196069,PARTI197079,PARTI198089,PARTI199099,PARTI200009,PARTI201019,PARTI202029,PARTITOTAL
3/1/2022,2019,20200548,17792,32005,"ENLINK PROCESSING SERVICES, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,,,2.21,,15.6,3.48,,1.75,,23.04
3/1/2022,2019,20200049,17259,32007,SUPERIOR PIPELINE COMPANY L.L.C.,HVL,INTRASTATE,OKLAHOMA,,,,,,,,,,,11.12,24.95,,36.07
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,NEW MEXICO,0,0,0,0,6.57,0,0,0,6.77,0.01,21.5,0,,34.85
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,TEXAS,,,,11.23,,,,,3.96,,9.99,,,25.18
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,UTAH,0.38,,,69.49,24.55,,,,41.13,0.71,95.09,,,231.35
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTERSTATE,WYOMING,,,,,,,,,290.18,0.23,0.25,0.01,,290.67
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,KANSAS,0,,0,0,0,0,0,0,0,0,3.85,0.09,,3.94
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,NEW MEXICO,6.84,,,,,9.49,,10.16,68.67,6.13,111.76,54.05,,267.1
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,TEXAS,0,0,0,4.79,0,13.73,0,0,4.03,0,7.96,0,,30.51
3/1/2022,2019,20200469,18927,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Crude Oil,INTRASTATE,UTAH,0.11,,,,,,,,,,0.52,,,0.63
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,111.77,,,,,0,,,,0.03,58.86,0.02,,170.68
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,,,,,,108.49,,,,16.24,58.55,0.51,,183.79
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,,,,,,28.27,,,,,0.35,,,28.62
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,,,,,63.63,,,14.38,102.98,32.11,22.53,,235.63
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,UTAH,,,,,,,,,,,3.49,1.27,,4.76
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,,,,,,0.19,,,,,38.79,0.02,,39
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,,,,,,,13.23,,,0.07,,,,13.3
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW MEXICO,,,,,,34.24,,,64.18,128.59,0.1,1.97,,229.08
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OKLAHOMA,,,,,,,,,,,,3.05,,3.05
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,,37.07,,,269.11,0,0,56.92,92.69,10.49,8.87,,475.15
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,UTAH,,,,,3.81,1.77,,,,,,0.11,,5.69
3/1/2022,2019,20200470,17943,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,,,,,,,,,,,4,,,4
3/1/2022,2019,20200683,17950,32051,"MARTIN OPERATING PARTNERSHIP, L.P.",HVL,INTRASTATE,TEXAS,0,0,0,11.75,0,0,0,0,0,0,0,0,,11.75
3/1/2022,2019,20200693,17974,32051,"MARTIN OPERATING PARTNERSHIP, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,,,,,,,,,,1.39,4.43,,5.82
3/1/2022,2019,20200524,17768,32052,"WHITE MARLIN OPERATING COMPANY, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,6.52,,,6.52
3/1/2022,2019,20200229,17453,32062,IMTT-PIPELINE,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,,,,,,2.62,,,2.61,0.18,1.29,0.25,,6.95
3/1/2022,2019,20200229,17453,32062,IMTT-PIPELINE,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW YORK,,,,,,,,1.49,,,1.41,,,2.9
3/1/2022,2019,20200624,17875,32073,LUCID ARTESIA COMPANY,HVL,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,7.22,,7.22
3/1/2022,2019,20200318,17547,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,165.68,0,0,0,1.4,0,168.54,,335.62
3/1/2022,2019,20200318,17547,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,KANSAS,0,0,0,0,0,119.9,0,0,0,0,0,125.49,,245.39
3/1/2022,2019,20200318,17547,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,MISSOURI,0,0,0,0,0,205.07,0,1,0,0,0,208.11,,414.18
3/1/2022,2019,20200318,17547,32080,"CCPS TRANSPORTATION, LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,0,0,90.45,0,0,0,0.74,0,92.33,,183.52
3/1/2022,2019,20200292,17520,32082,"ZENITH ENERGY TERMINALS HOLDINGS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,,,,,0.922,,0.284,0.045,0.139,0.008,0.171,,,1.569
3/1/2022,2019,20200090,18033,32083,"DCOR, LLC",Crude Oil,INTERSTATE,CALIFORNIA,,,,,,,4.77,,9.73,,,,,14.5
3/1/2022,2019,20200090,18033,32083,"DCOR, LLC",Crude Oil,INTERSTATE,OCS-Pacific,,,,,,,6.4,,6.52,,,,,12.92
3/1/2022,2019,20200090,18033,32083,"DCOR, LLC",Crude Oil,INTRASTATE,CALIFORNIA,2.54,,,,,,,16.83,5.22,1.99,,,,26.58
3/1/2022,2019,20200410,17648,32091,"WILLIAMS OIL GATHERING, LLC",Crude Oil,INTERSTATE,LOUISIANA,0,,0,0,0,0,0,0,0,0,17.92,0,,17.92
3/1/2022,2019,20200410,17648,32091,"WILLIAMS OIL GATHERING, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,359.94,0,,359.94
3/1/2022,2019,20200555,17799,32094,AUX SABLE LIQUID PRODUCTS,HVL,INTRASTATE,ILLINOIS,,,,,,,,28.311,,,3.445,0.077,,31.833
3/1/2022,2019,20200516,17760,32095,"LBC HOUSTON, L.P.",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,1.774,0,0,,1.774
3/1/2022,2019,20200515,17759,32095,"LBC HOUSTON, L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,3.621,,,,,,,,1.809,,,,,5.43
3/1/2022,2019,20200395,17633,32096,WYNNEWOOD REFINERY COMPANY,Crude Oil,INTRASTATE,OKLAHOMA,2.1,,,,,,,,,,,,,2.1
3/1/2022,2019,20200398,18062,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTERSTATE,NEW MEXICO,,,,,,,,,,,,15.8,,15.8
3/1/2022,2019,20200398,18062,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,,,53.8,0,53.8
3/1/2022,2019,20200398,18062,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,,,,12.8,,12.8
3/1/2022,2019,20200398,18062,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTRASTATE,NEW MEXICO,,,,,,,,,,,,6,,6
3/1/2022,2019,20200398,18062,32099,ENERGY TRANSFER COMPANY,Crude Oil,INTRASTATE,TEXAS,115,,,,,51.8,25.2,0.2,28.9,21.3,,69.8,0,312.2
3/1/2022,2019,20200397,18057,32099,ENERGY TRANSFER COMPANY,HVL,INTERSTATE,NEW MEXICO,3.1,,,,,,32.2,5.6,,3.2,,31.2,0,75.3
3/1/2022,2019,20200397,18057,32099,ENERGY TRANSFER COMPANY,HVL,INTERSTATE,TEXAS,39.9,,,,,34.1,26.9,54.1,0,15.7,0.1,1205.1,0,1375.9
3/1/2022,2019,20200397,18057,32099,ENERGY TRANSFER COMPANY,HVL,INTRASTATE,LOUISIANA,49.2,,,,,,,,,10.3,100.7,84.9,,245.1
3/1/2022,2019,20200397,18057,32099,ENERGY TRANSFER COMPANY,HVL,INTRASTATE,TEXAS,547.1,,,,158.1,128.8,121.1,96.6,30.5,38.9,24.8,362.9,0,1508.8
3/1/2022,2019,20200608,17856,32103,CRIMSON PIPELINE L.P.,Crude Oil,INTRASTATE,CALIFORNIA,208,12,101,36,279,244,98,23,6,14,10,3,,1034
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,COLORADO,,,,,,,,,,,,149.52,,149.52
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,ILLINOIS,33.23,,,,,,229.67,15.43,9.33,2.46,0,5.57,,295.69
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,INDIANA,,,,,,,3.51,0.42,0.43,,0.05,,,4.41
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,IOWA,0,0,0,0,,0,224.78,122.94,0,0.02,0.16,0.44,,348.34
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,KANSAS,0,0,0,68.09,0,113.49,248.31,303.91,130.46,12.82,122.09,402.55,,1401.72
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,MISSOURI,0,0,0,,0,0,0,38.31,0.09,0,0,,,38.4
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,MONTANA,0,0,0,0,0,,0,0,9,0,0,452.24,,461.24
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,NEBRASKA,0,0,0,0,0,0,78.39,0,0,0,0,0.23,,78.62
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,NEW MEXICO,0,,0,,0,22.01,126.55,66.44,0.48,3.56,0.89,5.1,,225.03
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,2.48,0,0,254.12,,256.6
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,OKLAHOMA,0,0,0,30.87,0,109.47,9.26,100.4,308.55,376.57,82.83,413.51,,1431.46
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,TEXAS,31.77,,10.95,0,172.22,116.83,636.38,704.35,810.87,726.33,520.73,642.08,,4372.51
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTERSTATE,WYOMING,0.35,,0,0,0,0,0,0,27.01,6.71,0,702.14,,736.21
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTRASTATE,KANSAS,0,0,0,0,0,21.02,343.8,2.47,5.34,2.95,25.41,17.35,,418.34
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTRASTATE,OKLAHOMA,0,0,0,14.1,0,3.67,158.7,644.05,569.46,120.53,149.75,446.35,,2106.61
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,2.49,0.17,1.51,88.14,4.31,32.31,8.02,,136.95
3/1/2022,2019,20200216,17440,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,,,1.48,,,,,,1.48
3/1/2022,2019,20200216,17440,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,,,,71.5,61.89,0.31,,13.78,,0.22,,147.7
3/1/2022,2019,20200216,17440,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,,,,,,120.49,41.32,100.94,10.8,0.55,0.1,0.26,,274.46
3/1/2022,2019,20200216,17440,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,,,,,,57.58,31.11,,25.09,0.02,,0.18,,113.98
3/1/2022,2019,20200216,17440,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,,,,,,,,9.91,,,,5.69,,15.6
3/1/2022,2019,20200216,17440,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,KANSAS,,,,,,,,,,,32.99,,,32.99
3/1/2022,2019,20200216,17440,32109,"ONEOK NGL PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,0.66,,,,,,,,0.66
3/1/2022,2019,20200179,17402,32114,COPANO NGL SERVICES LLC,HVL,INTRASTATE,TEXAS,0,,,2.46,94.98,0,6.66,0,46.68,0,0.22,32.37,,183.37
3/1/2022,2019,20200543,17787,32117,"ENLINK ASCENSION PIPELINE COMPANY, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,,0,0,0,0,0,0,0,0,0,32.48,,32.48
3/1/2022,2019,20200081,17293,32120,NORTHVILLE INDUSTRIES CORP.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW YORK,,,,,,5.68,8.34,22.67,,,,,,36.69
3/1/2022,2019,20200033,17241,32129,OKLAHOMA GAS PROCESSING,HVL,INTRASTATE,OKLAHOMA,,,,,,,,,,,11,,,11
3/1/2022,2019,20200275,18020,32135,PHILLIPS 66 COMPANY - LOS ANGELES REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,,,6,3,,,,,,4,,13
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,57.2,98.2,185.2,76.5,0.2,0.9,58.9,5.2,,482.3
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,INDIANA,0,0,0,0,0,163,58.8,0,0.2,2.1,3.4,2.7,,230.2
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,KENTUCKY,0.1,0,0,0,0,0,51.6,220,0.2,1.8,1.5,43.4,,318.6
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,LOUISIANA,0,,0,,0,0,72.9,0.9,19.8,0,0,0.5,,94.1
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,MICHIGAN,0,0,0,0,0,14.8,43.4,0,0.6,0.4,0.4,1.8,,61.4
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,288.4,0.2,0,0,0,0.3,,288.9
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,MISSOURI,0,0,0,0,292.7,0.2,0.3,0,0.1,0.3,0.1,0.8,,294.5
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,OHIO,0,0,0,0,0,38.3,0,0,0,0,0,0.1,,38.4
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,3.4,0,0,0,133.6,0,3.3,3.3,0.1,0,0.2,0.3,,144.2
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,TENNESSEE,0,0,0,,0,0,109.9,0.1,0,0,0,0.3,,110.3
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTERSTATE,WEST VIRGINIA,0,0,0,0,0,2.3,0.5,0.3,0.2,0.2,0.1,0,,3.6
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,ILLINOIS,0,0,0,0,6.5,40.9,0,0,0,0.1,0,0,,47.5
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,KENTUCKY,0,0,0,0,0,0,1.4,0,0.4,0,0,0,,1.8
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,OHIO,0,,0,0,0,35.8,0.1,0,0,98.1,19,0.2,,153.2
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,1.3,,1.3
3/1/2022,2019,20200201,17424,32147,MARATHON PIPE LINE LLC,HVL,INTERSTATE,ILLINOIS,0,0,0,0,0,0,29.8,0,0,0.1,0,0.7,,30.6
3/1/2022,2019,20200201,17424,32147,MARATHON PIPE LINE LLC,HVL,INTERSTATE,INDIANA,0,0,0,0,0,0,27,0,0.7,0.2,0,0.3,,28.2
3/1/2022,2019,20200201,17424,32147,MARATHON PIPE LINE LLC,HVL,INTERSTATE,KENTUCKY,0,0,0,0,0,0,0.1,0,0.1,0,0,0,,0.2
3/1/2022,2019,20200201,17424,32147,MARATHON PIPE LINE LLC,HVL,INTERSTATE,WEST VIRGINIA,0,0,0,0,0,0,1.9,0,0.4,0,0.1,0.7,,3.1
3/1/2022,2019,20200201,17424,32147,MARATHON PIPE LINE LLC,HVL,INTRASTATE,MICHIGAN,0,0,0,0,0,6.9,15,0,0,0.2,3.8,0.5,,26.4
3/1/2022,2019,20200201,17424,32147,MARATHON PIPE LINE LLC,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,90.7,8.9,0.1,3.3,0.1,,103.1
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,0,0,0,0,0,19.6,0,0,0,0,0.1,0,,19.7
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0.1,0,156.5,28.2,624.2,54.3,16.7,22.2,62.7,7.7,6.6,,979.2
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,227.3,87.9,214.6,21.7,107.2,8.7,49.2,3.7,5.6,,725.9
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KENTUCKY,0,0,0,0,0,56.8,0,15,5.7,0.9,2.1,0.1,,80.6
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,0,0,0,0,200,0.9,69.6,3.6,1.7,32.8,0.1,,308.7
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MICHIGAN,0,0,0,0,0,118.9,1,0,0.7,0,0.2,0.3,,121.1
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,0,0,0,0,0,147.5,0,2,0.1,0.1,1.4,0.7,,151.8
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OHIO,0,0,0,38.7,47.8,217.2,9.7,9.9,84.6,10.5,154.3,119.6,,692.3
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,PENNSYLVANIA,0,0,0,0,12.4,0,0,0,0.5,0,0,0,,12.9
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,0,0,0,0,0,108.9,1.5,0.2,0.4,1.1,0.4,0.4,,112.9
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,0,0,0,0,0,0,39.3,0.5,0,45,1.4,,86.2
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WEST VIRGINIA,0.5,0,0,0,0,2.5,0.6,0.1,1.9,2.3,3,0.1,,11
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,KENTUCKY,0,0,0,0,0,0,81.2,3,0.4,0.3,1.8,0,,86.7
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,0,0,0,0,52.4,3.2,0.6,0,0,0.3,0,0.6,,57.1
3/1/2022,2019,20200472,17713,32174,MCCAIN PIPELINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,5.1,0,0,0,0,0,,5.1
3/1/2022,2019,20200664,17921,32215,NOVA CHEMICALS CORPORATION,HVL,INTRASTATE,MICHIGAN,0,,0,0,0,0,0,0,11.15,0,0,0,,11.15
3/1/2022,2019,20200324,17553,32223,VALERO REFINING COMPANY - CALIFORNIA,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,3.36,0,1.82,0,0.02,0,,5.2
3/1/2022,2019,20200325,17554,32223,VALERO REFINING COMPANY - CALIFORNIA,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,1.57,0,1.82,0,0,0,,3.39
3/1/2022,2019,20200005,18885,32224,BETA OFFSHORE,Crude Oil,INTERSTATE,CALIFORNIA,,,,,,,,,10.42,0.29,0.21,0.54,,11.46
3/1/2022,2019,20200005,18885,32224,BETA OFFSHORE,Crude Oil,INTERSTATE,OCS-Pacific,,,,,,,,,6.34,,,,,6.34
3/1/2022,2019,20200556,17800,32233,"BESCO OPERATING, L.P.",Crude Oil,INTRASTATE,TEXAS,6.7,,,,,,,,,,,,,6.7
3/1/2022,2019,20200056,17267,32248,"FRONTIER FIELD SERVICES, LLC",HVL,INTRASTATE,NEW MEXICO,,,,,,,,,,,0.3,,,0.3
3/1/2022,2019,20200361,17961,32251,"RIBOST TERMINAL LLC, DBA WORLD OIL TERMINALS",Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,,,,0.22,,,0.22
3/1/2022,2019,20200147,17370,32258,PEMBINA COCHIN LLC,Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,165.57,0,0,0.36,0.25,,166.18
3/1/2022,2019,20200147,17370,32258,PEMBINA COCHIN LLC,Crude Oil,INTERSTATE,INDIANA,0,0,0,0,0,0,0,152.06,0,0,0,1.43,,153.49
3/1/2022,2019,20200147,17370,32258,PEMBINA COCHIN LLC,Crude Oil,INTERSTATE,IOWA,0,0,0,0,0,0,0,188.5,0,38.86,1.33,1.07,,229.76
3/1/2022,2019,20200147,17370,32258,PEMBINA COCHIN LLC,Crude Oil,INTERSTATE,MICHIGAN,0,0,0,0,0,0,0,12.27,0,0,0,0,,12.27
3/1/2022,2019,20200147,17370,32258,PEMBINA COCHIN LLC,Crude Oil,INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,252.77,0.16,0,0.19,1.06,,254.18
3/1/2022,2019,20200147,17370,32258,PEMBINA COCHIN LLC,Crude Oil,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,0,323.31,0.01,0,2.43,0.11,,325.86
3/1/2022,2019,20200147,17370,32258,PEMBINA COCHIN LLC,Crude Oil,INTERSTATE,OHIO,0,0,0,0,0,0,0,48.57,0,0,0,0,,48.57
3/1/2022,2019,20200113,17335,32272,SAN ANTONIO PIPELINE CORPORATION,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,14,,,14
3/1/2022,2019,20200104,17323,32277,OXEA CORPORATION,HVL,INTRASTATE,TEXAS,0,,0,0,0,0,0,51,0,0,0,0,,51
3/1/2022,2019,20200651,17905,32283,"FRONT RANGE PIPELINE, LLC.",Crude Oil,INTRASTATE,MONTANA,0,,,0,0,16.3,0,0,24.08,373.72,6.6,7.41,,428.11
3/1/2022,2019,20200248,17472,32284,PENNZOIL-QUAKER STATE D/B/A SOPUS PRODUCTS,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,12.3,0,0,0,0,0,,12.3
3/1/2022,2019,20200189,17412,32285,"WORSHAM-STEED GAS STORAGE, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,,,7,,,7
3/1/2022,2019,20200401,17639,32288,"WHITE CLIFFS PIPELINE, LLC",Crude Oil,INTERSTATE,COLORADO,,,,,,,,,,,155.434,155.326,,310.76
3/1/2022,2019,20200401,17639,32288,"WHITE CLIFFS PIPELINE, LLC",Crude Oil,INTERSTATE,KANSAS,,,,,,,,,,,283.135,283.279,,566.414
3/1/2022,2019,20200401,17639,32288,"WHITE CLIFFS PIPELINE, LLC",Crude Oil,INTERSTATE,OKLAHOMA,,,,,,,,,,,88.849,101.348,,190.197
3/1/2022,2019,20200343,17574,32296,TARGA RESOURCES OPERATING LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,,,,,,,,,,,,210.1,,210.1
3/1/2022,2019,20200343,17574,32296,TARGA RESOURCES OPERATING LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0.4,,0.4
