DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTIUNKWN,PARTIPRE20,PARTI192029,PARTI193039,PARTI194049,PARTI195059,PARTI196069,PARTI197079,PARTI198089,PARTI199099,PARTI200009,PARTI201019,PARTI202029,PARTITOTAL
3/1/2022,2020,20210167,18255,39477,"KEYERA ENERGY, INC.",HVL,INTRASTATE,TEXAS,,,,,,,54.4,,,,,2.48,,56.88
3/1/2022,2020,20210345,18442,39487,COPANO PROCESSING LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,,,3.16,,3.16
3/1/2022,2020,20210688,18812,39490,PETRA NOVA CCS I LLC,CO2,INTRASTATE,TEXAS,0,,0,,0,,0,0,0,0,0,0.36,,0.36
3/1/2022,2020,20210240,18336,39492,"CELANESE CHEMICALS, INC",HVL,INTRASTATE,TEXAS,,,,,,,,21.459,,,,,,21.459
3/1/2022,2020,20210563,18864,39498,COX OPERATING LLC,Crude Oil,INTERSTATE,LOUISIANA,,,,,,,35.63,12.73,8.06,7.79,,,,64.21
3/1/2022,2020,20210563,18864,39498,COX OPERATING LLC,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,25.74,8.89,38.85,15.21,,,,88.69
3/1/2022,2020,20210519,18622,39504,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",Crude Oil,INTERSTATE,TEXAS,,,,,37.83,367.01,4.26,0.08,1.32,14.08,28.3,16.62,,469.5
3/1/2022,2020,20210519,18622,39504,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",Crude Oil,INTRASTATE,TEXAS,,,,,13.81,35.01,0.23,0.35,1.7,2.17,2.23,67.93,,123.43
3/1/2022,2020,20210675,18786,39506,PEAK MIDSTREAM GOLDSBORO LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,,,,,,,5.61,,,,,0.01,,5.62
3/1/2022,2020,20210483,18965,39509,"ITC PIPELINE COMPANY, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,,12.298,,12.298
3/1/2022,2020,20210202,18293,39511,CR PERMIAN PROCESSING LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,,,10.58,,10.58
3/1/2022,2020,20210548,18653,39518,KINDER MORGAN UTOPIA LLC,HVL,INTERSTATE,MICHIGAN,,,,,,0.25,,58.91,,,0.76,0.34,,60.26
3/1/2022,2020,20210548,18653,39518,KINDER MORGAN UTOPIA LLC,HVL,INTERSTATE,OHIO,,,,,,,,56.33,,,,149.44,,205.77
3/1/2022,2020,20210623,18733,39532,TORRANCE BASIN PIPELINE COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0.154,0.19,0.859,4.232,2.927,2.29,1.692,0.631,0.796,0.114,,13.885
3/1/2022,2020,20210625,18735,39532,TORRANCE BASIN PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,,0,2.081,0.622,1.043,1.194,0.13,0.001,2.456,0.74,0.012,,8.279
3/1/2022,2020,20210627,18737,39533,TORRANCE LOGISTICS COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0.819,0,0,0,0.021,0,,0.84
3/1/2022,2020,20210631,18741,39534,TORRANCE VALLEY PIPELINE COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,5.137,32.337,140.036,2.194,1.752,,181.456
3/1/2022,2020,20210632,18742,39535,TORRANCE PIPELINE COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,9.461,0.041,0.497,0.341,0.351,,10.691
3/1/2022,2020,20210633,18743,39535,TORRANCE PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,5.497,14.409,16.355,32.499,5.872,2.412,7.555,1.374,,85.973
3/1/2022,2020,20210636,18953,39540,"ARB MIDSTREAM, LLC",Crude Oil,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,129.28,67.794,197.074
3/1/2022,2020,20210419,18856,39551,"STAKEHOLDER MIDSTREAM CRUDE OIL PIPELINE, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,23.53,,23.53
3/1/2022,2020,20210598,18706,39556,ISLAND ENERGY SERVICES,Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,,,,,,30.033,,,,13.034,2.142,,0.05,45.259
3/1/2022,2020,20210497,18861,39565,TORRENT OIL LLC,Crude Oil,INTRASTATE,TEXAS,31.133,,,,,,,,,,,,,31.133
3/1/2022,2020,20210588,18695,39566,LUCID ENERGY DELAWARE LLC,HVL,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,27.6,,27.6
3/1/2022,2020,20210213,18309,39581,CALIBER BEAR DEN INTERCONNECT LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,,,,,,,,,,,,5.66,,5.66
3/1/2022,2020,20210697,18822,39587,"SAVAGE BAKKEN CONNECTOR, INC",Crude Oil,INTERSTATE,NORTH DAKOTA,,,,,,,,,,,,2.25,0,2.25
3/1/2022,2020,20210179,18268,39589,"STATELINE CRUDE, LLC",Crude Oil,INTERSTATE,NEW MEXICO,,,,,,,,,,,,4.75,,4.75
3/1/2022,2020,20210179,18268,39589,"STATELINE CRUDE, LLC",Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,,,19.13,,19.13
3/1/2022,2020,20210710,18873,39593,QEP ENERGY COMPANY,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,2.8,,2.8
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTERSTATE,ARKANSAS,1.4,0,0,0,283.8,8,2,0.1,0,0.1,2,0.6,0,298
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,78,0,0,0,0,1,0.3,0,0,79.3
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,0,172.4,0,18.5,2,0.7,27.6,1.8,0,223
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTERSTATE,MISSOURI,15.2,0,0,0,105.5,0,0,0,0,0,0.5,0,,121.2
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTERSTATE,TEXAS,12.8,0,0,0,148.2,339.9,5.6,29.7,26.9,35.9,4,342.8,0.2,946
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,23.3,0,2.9,0,0.1,0.2,2,0,28.5
3/1/2022,2020,20210371,18468,39596,PERMIAN EXPRESS PARTNERS LLC,HVL,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,54.1,3.4,0,5.4,0.1,0,0,63
3/1/2022,2020,20210026,18081,39600,VAQUERO PERMIAN PROCESSING LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,,,3.265,0,3.265
3/1/2022,2020,20210252,18349,39606,CR PERMIAN CRUDE LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,54.9,,54.9
3/1/2022,2020,20210261,18358,39610,"CPE GATHERING MIDCON, LLC",Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,,,,,16.76,,16.76
3/1/2022,2020,20210264,18361,39617,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US - CONVENT REFINERY,HVL,INTRASTATE,LOUISIANA,0,0,0,0,0,0,20.7,0,0,0,0,0,,20.7
3/1/2022,2020,20210033,18871,39636,"CARBON CALIFORNIA OPERATING COMPANY, LLC",Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,3.7,,,,,,,3.7
3/1/2022,2020,20210446,18548,39637,UTAH GAS OP LTD DBA UTAH GAS CORP,HVL,INTERSTATE,COLORADO,,,,,,,,,,15.1,,,,15.1
3/1/2022,2020,20210446,18548,39637,UTAH GAS OP LTD DBA UTAH GAS CORP,HVL,INTERSTATE,UTAH,,,,,,,,,,1.6,,,,1.6
3/1/2022,2020,20210154,18226,39638,ALTUS MIDSTREAM NGL PIPELINE LP,HVL,INTRASTATE,TEXAS,,,,,,,,,,,,29.46,0,29.46
3/1/2022,2020,20210153,18225,39639,TANKS R US,Refined and/or Petroleum Product (non-HVL),INTRASTATE,MICHIGAN,,,,,,,,,,,0.01,,,0.01
3/1/2022,2020,20210217,18313,39647,VALERO TEXAS CITY REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,1.83,,,,3.36,,,5.19
3/1/2022,2020,20210447,18549,39648,VALERO HOUSTON REFINERY,Crude Oil,INTRASTATE,TEXAS,,,,,,1.23,0.16,,,,,,,1.39
3/1/2022,2020,20210449,18551,39648,VALERO HOUSTON REFINERY,HVL,INTRASTATE,TEXAS,,,,,,2.6,,,,1.15,,,,3.75
3/1/2022,2020,20210448,18550,39648,VALERO HOUSTON REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,0.31,,6.16,,3.1,1.392,10.962
3/1/2022,2020,20210254,18351,39649,"IRONWOOD MIDSTREAM ENERGY PARTNERS, LLC",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,20.25,,20.25
3/1/2022,2020,20210129,18199,39654,ORYX DELAWARE OIL TRANSPORT LLC,Crude Oil,INTERSTATE,NEW MEXICO,,,,,,,,,,,,162.43,3.14,165.57
3/1/2022,2020,20210129,18199,39654,ORYX DELAWARE OIL TRANSPORT LLC,Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,506.97,1.21,508.18
3/1/2022,2020,20210129,18199,39654,ORYX DELAWARE OIL TRANSPORT LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,16.53,0,16.53
3/1/2022,2020,20210263,18360,39663,"PETROGAS WEST, LLC",HVL,INTRASTATE,WASHINGTON,,,,,,,,0.41,,,,,,0.41
3/1/2022,2020,20210500,18603,39666,FORMULA MIDSTREAM PARTNERS LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,24.67,,24.67
3/1/2022,2020,20210028,18083,39675,"SCT PIPELINE, LLC",Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,,,,,17.49,0,17.49
3/1/2022,2020,20210392,18908,39684,ROCKY MOUNTAIN MIDSTREAM PIPELINE LLC,Crude Oil,INTRASTATE,COLORADO,,,,,,,,,,,,54.846,,54.846
3/1/2022,2020,20210712,18878,39684,ROCKY MOUNTAIN MIDSTREAM PIPELINE LLC,HVL,INTRASTATE,COLORADO,,,,,,,,,,,,22.6,,22.6
3/1/2022,2020,20210117,18186,39694,"BRIDGE ENERGY, LLC",Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,,,,3.5,,,3.5
3/1/2022,2020,20210498,18601,39698,S2 ENERGY OPERATING LLC,Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,,,,0.21,,0.21
3/1/2022,2020,20210001,18044,39708,"SYDRI OPERATING, INC.",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,1.27,0,0,0,1.27
3/1/2022,2020,20210700,18902,39713,CANTIUM. LLC,Crude Oil,INTERSTATE,LOUISIANA,4.08,,,,,,,,,,,0.74,,4.82
3/1/2022,2020,20210700,18902,39713,CANTIUM. LLC,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,1.79,,,,,,,,,,,5.89,,7.68
3/1/2022,2020,20210700,18902,39713,CANTIUM. LLC,Crude Oil,INTRASTATE,LOUISIANA,4.93,,,,,,,,,,,,,4.93
3/1/2022,2020,20210612,18721,39731,VANTAGE PIPELINE US LP,HVL,INTERSTATE,NORTH DAKOTA,,,,,,,,,,,,127.11,,127.11
3/1/2022,2020,20210337,18434,39739,OCELOT ENERGY MANAGEMENT LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,,,,,,,,,,16.71,,,16.71
3/1/2022,2020,20210421,18522,39746,ELEVATION MIDSTREAM,Crude Oil,INTRASTATE,COLORADO,,,,,,,,,,,,12.253,,12.253
3/1/2022,2020,20210020,18072,39752,"STAKEHOLDER GAS UTILITY, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,36.2,0,36.2
3/1/2022,2020,20210090,18150,39753,CURETON FRONT RANGE LLC,HVL,INTRASTATE,COLORADO,,,,,,,,,,,,2.89,,2.89
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC",CO2,INTERSTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,9.19,5.64,0,14.83
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC",CO2,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,37.26,1.44,0,0,7.47,62.12,0,108.29
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC",CO2,INTERSTATE,TEXAS,0,0,0,0,0,0,30.14,23.07,0,0,51.83,14.4,0,119.44
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC",CO2,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,15.26,0,0,15.26
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC",CO2,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,14.235,0,14.235
3/1/2022,2020,20210549,18654,39760,"THE DOW CHEMICAL COMPANY, SDO",HVL,INTRASTATE,TEXAS,,,,,,,,11.68,,1.49,,0.01,,13.18
3/1/2022,2020,20210457,18559,39760,"THE DOW CHEMICAL COMPANY, SDO",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,0,2.1,0.34,0,0,0.24,0.03,2.71
3/1/2022,2020,20210004,18050,39771,ELK OPERATING SERVICES LLC,CO2,INTERSTATE,COLORADO,,,,,,,,,12.1,,,,0,12.1
3/1/2022,2020,20210004,18050,39771,ELK OPERATING SERVICES LLC,CO2,INTERSTATE,UTAH,,,,,,,,,15.6,,,,0,15.6
3/1/2022,2020,20210674,18785,39774,"GLASS MOUNTAIN PIPELINE, LLC",Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,,,,,259.95,,259.95
3/1/2022,2020,20210591,18698,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,541.93,374.69,916.62
3/1/2022,2020,20210622,18851,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",HVL,INTERSTATE,NEW MEXICO,,,,,,,,,,,,19.9,,19.9
3/1/2022,2020,20210622,18851,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",HVL,INTERSTATE,TEXAS,,,,,,,,,,,,7.59,,7.59
3/1/2022,2020,20210622,18851,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",HVL,INTRASTATE,TEXAS,,0,0,0,57,0,0,0,0,0,0,667.05,147.53,871.58
3/1/2022,2020,20210626,18852,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,,6.86,2.41,9.27
3/1/2022,2020,20210106,18173,39794,"GULFMARK ENERGY, INC.",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0.73,,0.73
3/1/2022,2020,20210717,18892,39805,"THOMPSON WEBSTER PIPELINE, INC.",Crude Oil,INTERSTATE,TEXAS,41.9,,,,,,,,,,,,,41.9
3/1/2022,2020,20210487,18589,39806,"EVX MIDSTREAM PARTNERS, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,13.86,,13.86
3/1/2022,2020,20210480,18582,39810,DIAMONDBACK E&P LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,55.482,,55.482
3/1/2022,2020,20210177,18266,39815,"GT PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,,5.63,,5.63
3/1/2022,2020,20210144,18215,39817,TN AVENUE LLC,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,2.5,,,,,,,,2.5
3/1/2022,2020,20210702,18832,39819,BREITBURN ENERGY CO2,CO2,INTERSTATE,NEW MEXICO,,,,,,,,,,23,23.94,,,46.94
3/1/2022,2020,20210702,18832,39819,BREITBURN ENERGY CO2,CO2,INTERSTATE,OKLAHOMA,,,,,,,,,,45,33.77,,,78.77
3/1/2022,2020,20210702,18832,39819,BREITBURN ENERGY CO2,CO2,INTERSTATE,TEXAS,,,,,,,,,,50.85,,,,50.85
3/1/2022,2020,20210178,18267,39820,"MAVERICK TERMINALS CORPUS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,0.37,,,,,0.94,,1.31
3/1/2022,2020,20210235,18650,39822,"SCM PR, LLC",Crude Oil,INTERSTATE,WYOMING,,,,,,,,,,,,151,28,179
3/1/2022,2020,20210160,18232,39823,TARGA DOWNSTREAM LLC,HVL,INTERSTATE,NEW MEXICO,,,,,,,,,,,,21,,21
3/1/2022,2020,20210160,18232,39823,TARGA DOWNSTREAM LLC,HVL,INTERSTATE,OKLAHOMA,,,,,,,,,,,,157.8,111.3,269.1
3/1/2022,2020,20210160,18232,39823,TARGA DOWNSTREAM LLC,HVL,INTERSTATE,TEXAS,,,,,,,,,,,,847.5,,847.5
3/1/2022,2020,20210160,18232,39823,TARGA DOWNSTREAM LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,,,65.8,25.3,91.1
3/1/2022,2020,20210273,18370,39827,"SWISSPORT SA FUEL SERVICES, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,1.3,,,,,1.3
3/1/2022,2020,20210062,18770,39833,"SAN MATEO BLACK RIVER OIL PIPELINE, LLC",Crude Oil,INTRASTATE,NEW MEXICO,,,,,,,,,,,,21.146,15.38,36.526
3/1/2022,2020,20210469,18571,39837,PARAMOUNT PIPELINE LLC,Crude Oil,INTRASTATE,CALIFORNIA,0.817,,21.27,1.196,,9.631,,1.033,7.388,1.729,,,,43.064
3/1/2022,2020,20210473,18575,39837,PARAMOUNT PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,2.178,0,0,4.394,1.536,2.727,0,0.196,1.684,0,,12.715
3/1/2022,2020,20210560,18666,39841,RED BUTTE PIPELINE LLC,Crude Oil,INTERSTATE,MONTANA,,,,,,,,0.7,,,,0.15,,0.85
3/1/2022,2020,20210560,18666,39841,RED BUTTE PIPELINE LLC,Crude Oil,INTERSTATE,WYOMING,,,,,,258.6,0,3.5,0,0,0,0,,262.1
3/1/2022,2020,20210125,18195,39848,LAMBDA ENERGY RESOURCES LLC,HVL,INTRASTATE,MICHIGAN,,,,,,,,225,,,,,,225
3/1/2022,2020,20210255,18352,39849,"COASTAL CAVERNS, INC.",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,13.5,,13.5
3/1/2022,2020,20210203,18294,39865,"DEW POINT MIDSTREAM, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,42.51,,42.51
3/1/2022,2020,20210672,18783,39869,NAVIGATOR SMS PIPELINE,Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,,,,,93.71,96.35,190.06
3/1/2022,2020,20210042,18858,39874,"BEACON WEST ENERGY GROUP, LLC",Crude Oil,INTERSTATE,CALIFORNIA,,,,,,,3.55,,,,,,0,3.55
3/1/2022,2020,20210042,18858,39874,"BEACON WEST ENERGY GROUP, LLC",Crude Oil,INTERSTATE,OCS-Pacific,,,,,,,,,11.8,,,,0,11.8
3/1/2022,2020,20210720,18911,39879,"DWYER TERMINAL, LLC",Crude Oil,INTRASTATE,WYOMING,,,,,,,,,16.4,,,0.1,,16.5
3/1/2022,2020,20210624,18920,39887,"TEXOMA CRUDE OIL PIPELINE CO., LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,12.028,12.028,14.643,0,13.43,0,12.803,0,37.612,4.583,0,,107.127
3/1/2022,2020,20210624,18920,39887,"TEXOMA CRUDE OIL PIPELINE CO., LLC",Crude Oil,INTERSTATE,TEXAS,16.194,0,0,33.103,27.583,1.142,0,5.801,0,23.676,6.677,0,,114.176
3/1/2022,2020,20210624,18920,39887,"TEXOMA CRUDE OIL PIPELINE CO., LLC",Crude Oil,INTRASTATE,OKLAHOMA,96.76,0,67.672,0,0,0,0,11.204,19.57,38.466,20.125,6.767,,260.564
3/1/2022,2020,20210624,18920,39887,"TEXOMA CRUDE OIL PIPELINE CO., LLC",Crude Oil,INTRASTATE,TEXAS,20.795,0,0,0,26.705,26.434,62.887,15.098,0,32.06,60.443,3.227,0,247.649
3/1/2022,2020,20210156,18228,39888,FORE RIVER ENERGY CENTER,Refined and/or Petroleum Product (non-HVL),INTRASTATE,MASSACHUSETTS,,,,,,,,,,,0.3,,,0.3
3/1/2022,2020,20210091,18151,39892,DAYLIGHT PETROLEUM LLC,CO2,INTRASTATE,OKLAHOMA,,,,,,,,,142,,,6,,148
3/1/2022,2020,20210092,18152,39892,DAYLIGHT PETROLEUM LLC,HVL,INTRASTATE,OKLAHOMA,,,,,,,,,,,1.2,,,1.2
3/1/2022,2020,20210022,18898,39905,REP PROCESSING,Refined and/or Petroleum Product (non-HVL),INTRASTATE,COLORADO,,,,,,,,,,,,22.4,0,22.4
3/1/2022,2020,20210347,18444,39906,"SEAPORT SOUND TERMINAL, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,WASHINGTON,0,0,0,0,0,0,0,0,0,0,0,2.78,0,2.78
3/1/2022,2020,20210260,18357,39910,COGENT MIDSTREAM PRODUCTS LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,,,21.16,,21.16
3/1/2022,2020,20210521,18624,39919,"MARKWEST BLUESTONE ETHANE PIPELINE, L.L.C.",HVL,INTERSTATE,PENNSYLVANIA,,,,,,,,,,,,29.96,,29.96
3/1/2022,2020,20210524,18627,39920,"MARKWEST LIBERTY ETHANE PIPELINE, L.L.C.",HVL,INTERSTATE,OHIO,,,,,,,,,,,,30.5,,30.5
3/1/2022,2020,20210524,18627,39920,"MARKWEST LIBERTY ETHANE PIPELINE, L.L.C.",HVL,INTERSTATE,PENNSYLVANIA,,,,,,,,,,,,33.04,,33.04
3/1/2022,2020,20210524,18627,39920,"MARKWEST LIBERTY ETHANE PIPELINE, L.L.C.",HVL,INTERSTATE,WEST VIRGINIA,,,,,,,,,,,,163.85,2.6,166.45
3/1/2022,2020,20210523,18935,39922,"MARKWEST LIBERTY NGL PIPELINE, L.L.C.",HVL,INTERSTATE,OHIO,,,,,,,,,,,,24.06,,24.06
3/1/2022,2020,20210523,18935,39922,"MARKWEST LIBERTY NGL PIPELINE, L.L.C.",HVL,INTERSTATE,PENNSYLVANIA,,,,,,,,,,,,54.02,,54.02
3/1/2022,2020,20210523,18935,39922,"MARKWEST LIBERTY NGL PIPELINE, L.L.C.",HVL,INTERSTATE,WEST VIRGINIA,,,,,,,,,,,,57.41,24.56,81.97
3/1/2022,2020,20210014,18065,39924,"MARKWEST JAVELINA COMPANY, L.L.C.",HVL,INTRASTATE,TEXAS,,,,,,,,,,34.89,,,0,34.89
3/1/2022,2020,20210522,18625,39941,"MARKWEST UTICA EMG, L.L.C.",HVL,INTRASTATE,OHIO,,,,,,,,,,,,123.23,,123.23
3/1/2022,2020,20210253,18868,39942,"RAVEN BUTENE-1, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,4.85,0,4.85
3/1/2022,2020,20210381,18478,39944,BLUESTEM PIPELINE LLC,HVL,INTERSTATE,KANSAS,,,,,,,,,,,,,101.11,101.11
3/1/2022,2020,20210381,18478,39944,BLUESTEM PIPELINE LLC,HVL,INTERSTATE,OKLAHOMA,,,,,,,,,,,,,88.26,88.26
3/1/2022,2020,20210581,18881,39950,"3 BEAR DELAWARE OPERATING-NM, LLC",Crude Oil,INTRASTATE,NEW MEXICO,,,,,,,,,,,,46.488,,46.488
3/1/2022,2020,20210644,18754,39950,"3 BEAR DELAWARE OPERATING-NM, LLC",HVL,INTRASTATE,NEW MEXICO,,,,,,,,,,,,6.159,,6.159
3/1/2022,2020,20210114,18182,39956,"MID-ALASKA PIPELINE, LLC",Crude Oil,INTRASTATE,ALASKA,,,,,,,,,2.1,2.1,0.85,,,5.05
3/1/2022,2020,20210520,18623,39960,"MARKWEST PIPELINE COMPANY, L.L.C.",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,1.72,,,,1.72
3/1/2022,2020,20210518,18621,39960,"MARKWEST PIPELINE COMPANY, L.L.C.",HVL,INTERSTATE,TEXAS,,,,,,,,,,,11.63,,,11.63
3/1/2022,2020,20210212,18308,39962,"AMP NGL PIPELINES, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,10.99,0,10.99
3/1/2022,2020,20210216,18312,39963,"TALLGRASS POWDER RIVER GATEWAY, LLC",Crude Oil,INTERSTATE,WYOMING,,,,,,,43.435,,,,0.013,112.292,,155.74
3/1/2022,2020,20210066,18262,39966,"U.S. VENTURE, INC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,WISCONSIN,2,,,,,,7.76,0.16,,,,,,9.92
3/1/2022,2020,20210102,18529,39967,"IMPERIAL CRUDE, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,27.28,,27.28
3/1/2022,2020,20210680,18797,39976,"MARKWEST LIBERTY BLUESTONE, L.L.C.",HVL,INTRASTATE,PENNSYLVANIA,,,,,,,,,,,,14.98,,14.98
3/1/2022,2020,20210711,18876,39984,CONVERGE MIDSTREAM LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,38.08,,38.08
3/1/2022,2020,20210149,18857,39985,COLLEGIATE MIDSTREAM LLC,Crude Oil,INTRASTATE,TEXAS,0,,0,,0,,0,0,0,0,0,2.76,0,2.76
3/1/2022,2020,20210003,18047,39988,"FRONTIER MIDSTREAM SOLUTIONS IV,  LLC",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0.7,6,6.7
3/1/2022,2020,20210719,18900,39990,"PINE ENERGIES, INC",Crude Oil,INTRASTATE,ALABAMA,11.51,,,,,,,,,24.28,,0.19,,35.98
3/1/2022,2020,20210027,18082,39991,PRISM MIDSTREAM LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,,,1.8,0,1.8
3/1/2022,2020,20210175,18264,40000,CP ENERGY LLC,Crude Oil,INTRASTATE,NEW MEXICO,,,,,,,,,,,,1.7,,1.7
3/1/2022,2020,20210248,18345,40004,WILDCAT OIL GATHERING,Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,11.63,11.63
3/1/2022,2020,20210479,18968,40010,CALIBER SPRING CREEK LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,,,,,,,,,,,,58.49,0,58.49
3/1/2022,2020,20210206,18301,40012,"NUEVO DOS GATHERING AND TRANSPORTATION, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,26.15,,26.15
3/1/2022,2020,20210329,18426,40016,"SADDLE BUTTE POWDER FLATS MIDSTREAM, LLC",Crude Oil,INTRASTATE,WYOMING,,,,,,,,,,,,93,41,134
